atlas_id	created_at	provider	west	south	east	north
2699	2013-06-20 00:14:25	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.334928355362	27.681627128553	85.340013823483	27.684781362049
2922	2013-06-08 22:29:26	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.330357871354	27.717790837408	85.338254294428	27.722216672397
2975	2013-12-05 12:02:47	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.440049487539	27.67236341626	85.453310328463	27.680591532029
3047	2013-08-24 16:33:11	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	36.76025347492	2.945229352671	88.483884548312	36.419502109305
3073	2013-11-13 08:50:11	http://tile.stamen.com/toner-lite/{Z}/{X}/{Y}.png	35.332030866691	-44.490237933962	227.28514941264	64.259859548256
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.023223491803	27.410327767377	85.033072562975	27.416442220768
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.033083291811	27.410327767377	85.042932362982	27.416442220768
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.042932362982	27.410327767377	85.052781434154	27.416442220768
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.023223491803	27.404498721056	85.033072562975	27.410613497036
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.033083291811	27.404498721056	85.042932362982	27.410613497036
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.042932362982	27.404498721056	85.052781434154	27.410613497036
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.023223491803	27.398659841924	85.033072562975	27.404774940975
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.033083291811	27.398659841924	85.042932362982	27.404774940975
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.042932362982	27.398659841924	85.052781434154	27.404774940975
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.023223491803	27.392830180205	85.033072562975	27.398945601752
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.033083291811	27.392830180205	85.042932362982	27.398945601752
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.042932362982	27.392830180205	85.052781434154	27.398945601752
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.023223491803	27.386990684759	85.033072562975	27.393106429283
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.033083291811	27.386990684759	85.042932362982	27.393106429283
3387	2014-09-09 03:41:09	http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg	85.042932362982	27.386990684759	85.052781434154	27.393106429283
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.737762655718	85.289931618441	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.737762655718	85.299405180363	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.737762655718	85.308889471121	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.737762655718	85.318363033043	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.737762655718	85.327836594965	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.737762655718	85.337320885722	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.737762655718	85.346794447645	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.737762655718	85.356278738402	27.743630996442
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.732169396027	85.289931618441	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.732169396027	85.299405180363	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.732169396027	85.308889471121	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.732169396027	85.318363033043	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.732169396027	85.327836594965	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.732169396027	85.337320885722	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.732169396027	85.346794447645	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.732169396027	85.356278738402	27.738038037999
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.726575849264	85.289931618441	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.726575849264	85.299405180363	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.726575849264	85.308889471121	27.732444792443
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.726575849264	85.318363033043	27.732444792443
